accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp,label
0.4738231479362174,0.46273576268082767,0.7407339589532312,0.5089036392767223,0.5006027313649195,0.47556267643244066,1747152132.3870165,STRONG VIBRATION
0.4998245212481881,0.4643838124885552,0.7523308155947206,0.5093919279774166,0.5076981765468833,0.48122377355611506,1747152132.4430487,STRONG VIBRATION
0.4798046845197224,0.46523835683330284,0.7552605477988863,0.49404135194934007,0.5116044861524376,0.5040817883573663,1747152132.499087,STRONG VIBRATION
0.4814526588845656,0.46816822315815176,0.7537346456092167,0.47879758907454034,0.5250782024872206,0.5325551232166018,1747152132.5550847,STRONG VIBRATION
0.4513008316166935,0.47543185008850636,0.7403067063401237,0.4674296177615015,0.5241626611734188,0.53505760280766,1747152132.6110804,STRONG VIBRATION
0.3615777828641185,0.4927058536287615,0.6947737850003816,0.4512092774853132,0.5011062790875105,0.5236285954070344,1747152132.6670678,STRONG VIBRATION
0.4512397955291067,0.48605261551608375,0.7243152513923858,0.5314564736400397,0.5026321812771801,0.40372320134279394,1747152132.7230587,STRONG VIBRATION
0.6862897688258184,0.43661112128425805,0.8861219195849548,0.37584496833752956,0.45932707713435567,0.655893797207599,1747152132.7790668,STRONG VIBRATION
0.33032730601968424,0.458585118720625,0.7071030746929123,0.36916151674677655,0.4985427634088655,0.5492942702372778,1747152132.8350582,STRONG VIBRATION
0.6085908293278401,0.34016968809131415,0.5399252307927063,0.40617990386816205,0.5333180743114366,0.30490577553978787,1747152132.8910468,STRONG VIBRATION
0.5296711680781263,0.41250076298602206,0.8152590218966966,0.4648966201266499,0.68886854352636,0.5852292668039979,1747152132.9470327,STRONG VIBRATION
0.34723430228122387,0.41176829640480983,0.7363393606469827,0.2990157930876631,0.6584725719081407,0.4967727168688487,1747152133.0030112,STRONG VIBRATION
0.3903257801174946,0.36812549594091437,0.6358129243915467,0.46846723125047685,0.636438544289311,0.4910811017013809,1747152133.0590055,STRONG VIBRATION
0.31110093842984676,0.3825306720380882,0.7107652399481195,0.32323186083772026,0.7390249485008011,0.29813076981765463,1747152133.1149955,STRONG VIBRATION
0.5540245670252538,0.403955319538546,0.3408255130846114,0.36147096971084147,0.6363927672236209,0.230106050202182,1747152133.1709926,STRONG VIBRATION
0.3017013809414818,0.27913080632362813,0.6142061493858245,0.6377203021286335,0.8751201647974366,0.6084840161745633,1747152133.226986,STRONG VIBRATION
0.289372091248951,0.36421900750778247,0.6421606775005724,0.6461738002594034,0.732097352559701,0.26561379415579456,1747152133.2829664,STRONG VIBRATION
0.6616311894407569,0.4858694988707807,0.9380025940337227,0.3853055619134813,1.0,0.585122453650721,1747152133.33895,STRONG VIBRATION
0.6118867780575267,0.46151498504547395,1.0000000000000002,0.3663691157396811,0.46227206836041806,0.6507972838941024,1747152133.3949783,STRONG VIBRATION
0.3676203555352103,0.5591771958737716,0.5631189440756849,0.0,0.3810635538261997,0.8875867856870376,1747152133.4510093,STRONG VIBRATION
0.0,0.38069950558505766,0.0,0.3927824826428626,0.35942626077668416,0.6559090562294957,1747152133.5070348,STRONG VIBRATION
0.0,0.39522675944576696,0.07708857862211038,0.7895628290226597,0.7174944686045625,0.3389333943694209,1747152133.5630255,STRONG VIBRATION
0.3777523460746167,0.6184459500701946,0.6583962767986573,1.0,0.8037079423208973,0.32335393301289383,1747152133.6190152,STRONG VIBRATION
0.733409628442817,0.5607642067997314,1.0000000000000002,0.4106660563057908,0.6178835736629282,0.6010681315327687,1747152133.6749988,STRONG VIBRATION
0.40839246204318314,0.7245925654642007,0.5606775005722134,0.0,0.19136339360646976,0.7862211032272832,1747152133.7309988,STRONG VIBRATION
0.0,0.4913019593481047,0.0,0.21414511329823754,0.30241855497062636,0.7282215609979401,1747152133.7869928,STRONG VIBRATION
0.002685587853818616,0.5004577916132577,0.0,0.8759594110017548,0.5698176546883345,0.30772869459067675,1747152133.8429723,STRONG VIBRATION
0.3905699244678417,0.6095342733321125,0.713756008239872,1.0,0.7078965438315404,0.31427481498435944,1747152133.898957,STRONG VIBRATION
0.6816510261692227,0.5765732771775621,1.0000000000000002,0.18957808804455634,0.344457160296025,0.671580071717403,1747152133.9549446,STRONG VIBRATION
0.25177386129549106,0.7180614051150582,0.2565957122148471,0.0,0.25967803463797967,0.7978484779125659,1747152134.010954,STRONG VIBRATION
0.0,0.5139473844839162,0.0,0.38477149614709694,0.4363622491798276,0.6125429159990845,1747152134.0669591,STRONG VIBRATION
0.0929579613946746,0.6458524079838858,0.10266269932097355,1.0,0.6382391088731213,0.14453345540550844,1747152134.1229467,STRONG VIBRATION
0.7032578011749449,0.6476225355551486,1.0000000000000002,1.0,0.7159380483710994,0.3316700999465934,1747152134.1789355,STRONG VIBRATION
0.49506370641641884,0.5743758774339254,1.0000000000000002,0.0,0.2736552986953536,0.6571450370031281,1747152134.234931,STRONG VIBRATION
0.14294651712825213,0.6530549960324727,0.16516365300984215,0.0,0.2671244373235675,0.8007629510948349,1747152134.2909214,STRONG VIBRATION
0.0,0.48385521577244706,0.0,0.62563515678645,0.6446784161135272,0.4748760204470893,1747152134.3468997,STRONG VIBRATION
0.2528725108720532,0.6406641030336324,0.4231631952391853,1.0,0.6632639047837033,0.16218814373998625,1747152134.402876,STRONG VIBRATION
0.7240711070420387,0.5733382164438747,1.0000000000000002,0.6701762417029069,0.6940718699931334,0.4698558022430762,1747152134.4589095,STRONG VIBRATION
0.5272907606622417,0.6437770860037844,0.9372701609826812,0.0,0.13510337987335008,0.6439459830624857,1747152134.514925,STRONG VIBRATION
0.0,0.6052615516083746,0.0,0.097810330357824,0.35449759670405123,0.7864194705119403,1747152134.570914,STRONG VIBRATION
0.0,0.5072941463712385,0.0,0.7624322880903334,0.7035782406347754,0.2750896467536431,1747152134.6269033,STRONG VIBRATION
0.3468070496681164,0.6540926570225234,0.6972152285038531,1.0,0.665247577630274,0.20587472343022806,1747152134.6828802,STRONG VIBRATION
0.7116197451743345,0.5439174754318501,1.0000000000000002,0.5594415197985809,0.5982452124818799,0.47777523460746163,1747152134.7388692,STRONG VIBRATION
0.5165484092469674,0.651651101751816,0.7129625391012437,0.0,0.16713206683451587,0.7364309147783628,1747152134.7948496,STRONG VIBRATION
0.0,0.5674174449124092,0.006652933546959672,0.16966506446936747,0.2910048065918974,0.7872434576943619,1747152134.850817,STRONG VIBRATION
0.0,0.502533113593359,0.0,0.6862592507820249,0.5089341573205157,0.31160448615243763,1747152134.906804,STRONG VIBRATION
0.23529411764705888,0.563571995361045,0.6550392919813841,1.0,0.523598077363241,0.13223468375677117,1747152134.9627905,STRONG VIBRATION
1.0000000000000002,0.6038576573277178,1.0000000000000002,0.6121919584954605,0.7532005798428321,0.4098115510795758,1747152135.0187724,STRONG VIBRATION
0.5548790722514688,0.643471891594946,0.7517204547188526,0.0,0.19380483710994123,0.8304264896620127,1747152135.074749,STRONG VIBRATION
0.0,0.5603369346273577,0.08935683222705432,0.2198062104219119,0.2897383077744716,0.8491493095292593,1747152135.1307366,STRONG VIBRATION
0.0,0.4903863761215895,0.05023270008392472,0.6931258106355382,0.6092164492256047,0.24032959487296862,1747152135.1867216,STRONG VIBRATION
0.28540474555580997,0.6058109015442837,0.6087739375906006,1.0,0.43820859082932784,0.0540627145799954,1747152135.2427142,STRONG VIBRATION
1.0000000000000002,0.621681010803882,1.0000000000000002,0.6178225375753414,0.5694972152285038,0.40373846036469063,1747152135.2987046,STRONG VIBRATION
0.6326390478370337,0.6013550631752427,1.0000000000000002,0.05267414358739603,0.1409628442816815,0.8816510261692226,1747152135.3546865,STRONG VIBRATION
0.0,0.6167979002624672,0.2719157701991303,0.1770656900892652,0.16224917982757298,0.9518272678721295,1747152135.4106746,STRONG VIBRATION
0.0,0.44051760971738996,0.43646906233310456,0.5719539177538719,0.0,0.298161287861448,1747152135.466658,STRONG VIBRATION
0.1193255512321661,0.5218824391137155,0.4733958953231099,0.6183108262760357,0.1680476081483176,0.0,1747152135.5227137,STRONG VIBRATION
1.0000000000000002,0.7868522248672405,0.9382467383840698,0.7355458915083544,0.7942778667887389,0.0,1747152135.5787032,STRONG VIBRATION
1.0000000000000002,0.7012146737471769,0.953566796368353,0.4148317692835889,0.24534981307698173,0.9609826810101474,1747152135.6346912,STRONG VIBRATION
0.22296482795452816,0.6395043642800464,0.6882429236285955,0.4686198214694438,0.15970092317082468,1.0,1747152135.6906762,STRONG VIBRATION
0.0,0.3348593053775255,0.8758678568703748,0.5255054551003281,0.23695735103379872,0.4320439459830625,1747152135.7466557,STRONG VIBRATION
0.15808346684977503,0.5246902276750289,0.724254215304799,0.440161745632105,0.6544899671931029,0.0,1747152135.8026452,STRONG VIBRATION
1.0000000000000002,0.8088262223036073,0.7916990920881972,0.5198596169985504,0.8294193942168308,0.0,1747152135.8586407,STRONG VIBRATION
1.0000000000000002,0.8226210095831044,0.7230334935530633,0.47229724574654763,0.3896391241321431,1.0,1747152135.9146335,STRONG VIBRATION
0.0,0.49154611487517547,0.7808346684977494,0.5801174944686046,0.3126726176852064,1.0,1747152135.970623,STRONG VIBRATION
0.0,0.3674540682414698,0.8328984512092776,0.44617380025940334,0.41533531700617987,0.21089494163424122,1747152136.0266123,STRONG VIBRATION
0.38568703746089883,0.622657632912165,0.7105210955977723,0.45357442587930114,0.6238040741588464,0.0,1747152136.0826004,STRONG VIBRATION
1.0000000000000002,0.8986144173838735,0.9090104524299993,0.4387579156176089,0.5754024567025254,0.09553673609521623,1747152136.138586,STRONG VIBRATION
0.8651865415426874,0.796069096014161,0.7301747158007174,0.5464255741206989,0.43392080567635616,1.0,1747152136.1945796,STRONG VIBRATION
0.0,0.4170786791185985,0.8503547722590983,0.5166247043564508,0.37384603646906234,0.944960708018616,1747152136.2505727,STRONG VIBRATION
0.0,0.38790209363364464,0.8466315709163044,0.42978561074235144,0.45317769130998703,0.10060273136491943,1747152136.3065507,STRONG VIBRATION
0.5053177691309988,0.7054263565891473,0.7000228885328452,0.48461127641718166,0.5196307316701,0.0,1747152136.3625295,STRONG VIBRATION
1.0000000000000002,0.9075871330037233,0.8548714427405204,0.4255588616769665,0.6506752117189288,0.375768673228046,1747152136.418513,STRONG VIBRATION
0.8166018158236059,0.8227430873466397,0.7288319218738081,0.5480430304417487,0.37120622568093387,1.0,1747152136.4744906,STRONG VIBRATION
0.0,0.46426173472501986,0.8999160753795683,0.475043869687953,0.40242618448157474,1.0,1747152136.5304687,STRONG VIBRATION
0.0,0.4274552890191051,0.8892347600518808,0.42746623941405354,0.2990005340657663,0.048630502784771434,1747152136.5864475,STRONG VIBRATION
0.5056839856565195,0.6328511261673686,0.625741969939727,0.3316548409246967,0.6210421911955444,0.0,1747152136.642425,STRONG VIBRATION
1.0000000000000002,0.878898858572911,0.6297703517204548,0.49498741130693524,0.5002212558175021,0.45395590142671854,1747152136.6984098,STRONG VIBRATION
0.7218127718013276,0.6605017396081303,0.732799267566949,0.5311665522240024,0.39671931029221025,1.0,1747152136.7543964,STRONG VIBRATION
0.0,0.42580723921137764,0.8092164492256048,0.5751277943083848,0.5370412756542305,0.9830930037384604,1747152136.8103817,STRONG VIBRATION
0.0,0.3742293841176829,0.8436408026245519,0.45680933852140077,0.4681467917906462,0.08964675364309138,1747152136.8663986,STRONG VIBRATION
0.6742656595712216,0.644448513703229,0.6965438315403985,0.4554512855725948,0.647653925383383,0.0,1747152136.922385,STRONG VIBRATION
1.0000000000000002,0.7598730391259232,0.6922102693217367,0.483939879453727,0.6905470359349966,0.45854886701762415,1747152136.978366,STRONG VIBRATION
0.8041504539559016,0.6818653482268204,0.694956893263142,0.5512626840619517,0.4341649500267033,1.0,1747152137.0343463,STRONG VIBRATION
0.0,0.4342306048953183,0.8769054703593502,0.5425040054932478,0.4915083543144884,0.949279011215381,1747152137.0903237,STRONG VIBRATION
0.0,0.3932124763474333,0.7967040512703136,0.4131532768749523,0.4911421377889677,0.08851758602273596,1747152137.1463048,STRONG VIBRATION
0.5468833447775999,0.6838185924433864,0.7075913633936066,0.4719310292210269,0.617944609750515,0.0,1747152137.2022784,STRONG VIBRATION
1.0000000000000002,0.8693157541353842,0.8726939803158619,0.4348973830777447,0.6277561608300908,0.37465476462958724,1747152137.25826,STRONG VIBRATION
0.8346684977492944,0.7527925288408717,0.7357900358587015,0.5090257114518959,0.28747997253376056,1.0,1747152137.3142369,STRONG VIBRATION
0.0,0.4992980528596716,0.7898069733730069,0.5721370260166323,0.4268711375600824,1.0,1747152137.3702137,STRONG VIBRATION
0.0,0.36428004638955014,0.872388799877928,0.42102693217364767,0.43312733653772795,0.1224536507209888,1747152137.4261966,STRONG VIBRATION
0.4503242542153049,0.6357809924922175,0.7253528648813612,0.47681391622796976,0.6539101243610285,0.0,1747152137.4821765,STRONG VIBRATION
1.0000000000000002,0.820179454312397,0.8932631418326087,0.5058213168535897,0.8071107042038606,0.08734264133669029,1747152137.5381582,STRONG VIBRATION
1.0000000000000002,0.7973509125312824,0.7962157625696195,0.42453650720988784,0.4089875638971542,1.0,1747152137.5941315,STRONG VIBRATION
0.0,0.637245925654642,0.7011215381094074,0.47953002212558177,0.3926298924238956,1.0,1747152137.6501331,STRONG VIBRATION
0.0,0.3199047793444424,0.7616693369954988,0.4665445944914931,0.36710154879072254,0.2532082093537804,1747152137.70613,STRONG VIBRATION
0.29138628213931494,0.6084966123420619,0.6818951705195698,0.5227283131151294,0.6610055695429924,0.0,1747152137.7621205,STRONG VIBRATION
1.0000000000000002,0.7980223402307269,0.8605477988860916,0.5803768978408484,0.7710383764400703,0.0,1747152137.8181005,STRONG VIBRATION
1.0000000000000002,0.8040651895257278,0.8877088578622112,0.3785152971694514,0.3802853437094682,1.0,1747152137.8740797,STRONG VIBRATION
0.13574425879301139,0.6457303302203503,0.6617532616159305,0.4094148165102617,0.38631265735866327,1.0,1747152137.930062,STRONG VIBRATION
0.0,0.2972593542086309,0.6731670099946595,0.4325322346837568,0.5862973983367666,0.43688105592431525,1747152137.9860458,STRONG VIBRATION
0.15204089417868322,0.549960324726851,0.6447241931792174,0.5804074158846418,0.5862211032272832,0.0,1747152138.0420244,STRONG VIBRATION
0.9775539787899596,0.7229445156564731,0.8315556572823684,0.656046387426566,0.8275272755016404,0.0,1747152138.0980093,STRONG VIBRATION
1.0000000000000002,0.7630470609778428,1.0000000000000002,0.3985046158541237,0.3785152971694514,0.8086671244373236,1747152138.153989,STRONG VIBRATION
0.4791332875562678,0.6621497894158579,0.672739757381552,0.36858167391470203,0.2787518120088502,1.0,1747152138.209979,STRONG VIBRATION
0.0,0.41933711774400295,0.8057373922331581,0.3887083237964446,0.32571908140688177,0.8396887159533073,1747152138.2659585,STRONG VIBRATION
0.0,0.40889946896172863,0.7179674982833602,0.4848249027237354,0.5870756084534982,0.042664225223163155,1747152138.3219485,STRONG VIBRATION
0.5476157778286413,0.6471342245010071,0.5529259174486917,0.6151216906996262,0.5139238574807354,0.0,1747152138.3779418,STRONG VIBRATION
1.0000000000000002,0.8024171397180004,0.9378194857709623,0.528877698939498,0.5024185549706264,0.21744106202792401,1747152138.4339557,STRONG VIBRATION
0.9156023498893722,0.7617042055789538,0.8579232471198598,0.5121690699626154,0.3035629816128786,1.0,1747152138.4899569,STRONG VIBRATION
0.0,0.532075932368919,0.7968871595330741,0.5590295262073701,0.33662928206301973,1.0,1747152138.5459538,STRONG VIBRATION
0.0,0.3828358664469267,0.8377203021286337,0.4661631189440757,0.3827115281910429,0.23859006637674524,1747152138.6019511,STRONG VIBRATION
0.2890058747234303,0.6061771348348898,0.7401846341649502,0.47724116884107726,0.5599145494773785,0.0,1747152138.6579857,STRONG VIBRATION
1.0000000000000002,0.7955807849600196,0.7937132829785611,0.48212405584802015,0.730891889829862,0.010482948043030293,1747152138.7139719,STRONG VIBRATION
1.0000000000000002,0.7803821033998657,0.7111314564736402,0.5178912031738766,0.4007171740291447,1.0,1747152138.7699614,STRONG VIBRATION
0.27545586327916394,0.6631264115241409,0.7110093842984666,0.5798275730525674,0.3603112840466926,1.0,1747152138.8259702,STRONG VIBRATION
0.0,0.3130073857046939,0.9599145494773786,0.5082780193789578,0.4588235294117647,0.5188982986190586,1747152138.8819556,STRONG VIBRATION
0.12500190737773714,0.6001342855398889,0.732799267566949,0.438300144960708,0.6877393759060044,0.0,1747152138.9379482,STRONG VIBRATION
0.8952773327229726,0.721418543612281,0.6591287098496987,0.550240329594873,0.8454261081864654,0.0,1747152138.9939373,STRONG VIBRATION
1.0000000000000002,0.8187145211499725,0.8333257038223851,0.38597695887693595,0.6038452735179675,0.7570763714045929,1747152139.0499218,STRONG VIBRATION
0.5306477454795149,0.6731978270158091,0.7044785229266806,0.40193789578088046,0.3318226901655603,1.0,1747152139.1059039,STRONG VIBRATION
0.0,0.41610205701031555,0.7326771953917754,0.49834439612420844,0.4673838406958114,0.8554665445944916,1747152139.16188,STRONG VIBRATION
0.0,0.45644875785875605,0.6728007934691388,0.49752040894178684,0.5512779430838484,0.04802014190890358,1747152139.2178607,STRONG VIBRATION
0.44458686198214703,0.6522004516877251,0.6642557412069887,0.575265125505455,0.5851377126726177,0.0,1747152139.2738357,STRONG VIBRATION
1.0000000000000002,0.7585912226088019,0.9964751659418633,0.5328297856107423,0.6356603341725795,0.12207217517357127,1747152139.3298132,STRONG VIBRATION
1.0000000000000002,0.7320393090398584,0.843884946974899,0.3931944762340734,0.3051041428244449,1.0,1747152139.385793,STRONG VIBRATION
0.18689250019073783,0.6554965513031801,0.6289158464942398,0.47190051117723353,0.24661631189440752,1.0,1747152139.4418213,STRONG VIBRATION
0.0,0.33766709393883904,0.853284504463264,0.49837491416800184,0.4097199969481956,0.44357976653696496,1747152139.4978392,STRONG VIBRATION
0.03283741512169075,0.5381187816639199,0.7024643320363166,0.4861219195849546,0.6434424353398948,0.0,1747152139.5538232,STRONG VIBRATION
0.8344853894865341,0.7560886284563266,0.6707255664911881,0.5954985885404745,0.8112306401159686,0.0,1747152139.6098013,STRONG VIBRATION
1.0000000000000002,0.8181041323322956,0.9981841763942934,0.35030136568245973,0.61879911497673,0.7411612115663386,1747152139.6657786,STRONG VIBRATION
